,Date_reported,New_cases,SmoothedCases,cutDatesPV
620,2021-09-14,2930,1997.9082132266053,0
621,2021-09-15,2498,1998.9516915734016,0
622,2021-09-16,2322,2000.4132013650478,0
623,2021-09-17,2426,2002.4662046000767,0
624,2021-09-18,2390,2005.327063678776,0
625,2021-09-19,1260,2009.2590275124574,0
626,2021-09-20,652,2014.5753405610426,0
627,2021-09-21,2940,2021.6413156023302,0
628,2021-09-22,2269,2030.8752279466798,0
629,2021-09-23,2171,2042.7479045603618,0
630,2021-09-24,2080,2057.7808960634784,0
631,2021-09-25,2253,2076.5431337471587,0
632,2021-09-26,1216,2099.6459894807754,0
633,2021-09-27,723,2127.736676269864,0
634,2021-09-28,2628,2161.4899543153224,0
635,2021-09-29,2391,2201.5981447466097,0
636,2021-09-30,2167,2248.7595033068806,0
637,2021-10-01,2164,2303.665070737847,0
638,2021-10-02,2149,2366.9841956126284,0
639,2021-10-03,1147,2439.349017290433,0
640,2021-10-04,679,2521.3382979202734,0
641,2021-10-05,2791,2613.4610973671765,0
642,2021-10-06,2290,2716.140886056934,0
643,2021-10-07,2545,2829.7007790089647,0
644,2021-10-08,2517,2954.350639803574,0
645,2021-10-09,2545,3090.176835818213,0
646,2021-10-10,1424,3237.135416458131,0
647,2021-10-11,820,3395.049426780458,0
648,2021-10-12,3924,3563.610955137396,0
649,2021-10-13,3435,3742.3883441943517,0
650,2021-10-14,3597,3930.8387732128595,0
651,2021-10-15,3890,4128.326153821026,0
652,2021-10-16,4168,4334.143984248161,0
653,2021-10-17,2376,4547.542494895629,0
654,2021-10-18,1490,4767.759110977399,0
655,2021-10-19,6570,4994.050977312588,0
656,2021-10-20,6296,5225.728057700374,0
657,2021-10-21,6552,5462.185156308368,0
658,2021-10-22,6906,5702.931127161633,0
659,2021-10-23,7149,5947.613550948341,0
660,2021-10-24,4090,6196.037270500787,0
661,2021-10-25,2450,6448.1753852213005,0
662,2021-10-26,9704,6704.171601501431,0
663,2021-10-27,9401,6964.333206033912,0
664,2021-10-28,9225,7229.1143524226845,0
665,2021-10-29,9196,7499.089806236999,0
666,2021-10-30,9290,7774.919755952118,0
667,2021-10-31,4972,8057.306743781583,0
668,2021-11-01,3059,8346.94617969922,0
669,2021-11-02,3582,8644.472255155177,0
670,2021-11-03,11715,8950.401354538442,0
671,2021-11-04,10706,9265.075260155128,0
672,2021-11-05,10183,9588.606551507073,0
673,2021-11-06,11143,9920.828606226009,1
674,2021-11-07,6454,10261.252515442802,0
675,2021-11-08,4073,10609.033031101586,0
676,2021-11-09,15267,10962.945370728474,0
677,2021-11-10,13017,11321.37432444216,0
678,2021-11-11,12751,11682.31665216348,0
679,2021-11-12,5055,12043.397243643592,0
680,2021-11-13,13752,12401.898962637262,0
681,2021-11-14,8364,12754.805536174685,0
682,2021-11-15,5506,13098.856310302586,0
683,2021-11-16,20838,13430.611205745048,0
684,2021-11-17,18431,13746.523800046827,0
685,2021-11-18,18148,14043.020162043025,0
686,2021-11-19,18574,14316.580888256212,0
687,2021-11-20,19151,14563.823748433726,0
688,2021-11-21,11215,14781.58443810253,0
689,2021-11-22,6754,14966.993148546486,0
690,2021-11-23,25625,15117.544978358459,0
691,2021-11-24,21139,15231.162597563007,0
692,2021-11-25,20175,15306.250002425277,0
693,2021-11-26,20230,15341.73663219062,0
694,2021-11-27,20045,15337.111525730914,0
695,2021-11-28,11590,15292.447548843988,0
696,2021-11-29,7072,15208.41600136356,0
697,2021-11-30,25210,15086.292105506536,0
698,2021-12-01,20870,14927.951980329037,0
699,2021-12-02,19670,14735.861727761148,0
700,2021-12-03,18330,14513.059206861846,0
701,2021-12-04,17769,14263.128973760384,0
702,2021-12-05,9638,13990.170737865123,0
703,2021-12-06,5978,13698.761554335251,0
704,2021-12-07,20741,13393.911861818948,1
705,2021-12-08,15681,13081.015403798214,0
706,2021-12-09,15081,12765.793058175052,0
707,2021-12-10,13437,12454.230654293366,0
708,2021-12-11,13103,12152.510984496968,0
709,2021-12-12,7113,11866.940416822119,0
710,2021-12-13,3907,11603.870777604145,0
711,2021-12-14,13885,11369.617481576013,0
712,2021-12-15,10584,11170.375219595508,0
713,2021-12-16,9284,11012.132841639383,0
714,2021-12-17,8110,10900.589361744465,0
715,2021-12-18,7745,10841.07322618289,0
716,2021-12-19,4753,10838.467090458718,0
717,2021-12-20,2850,10897.140312230209,0
718,2021-12-21,9122,11020.891160683912,0
719,2021-12-22,7380,11212.90035403551,0
720,2021-12-23,7392,11475.696966461395,0
721,2021-12-24,7525,11811.137012692147,0
722,2021-12-25,6523,12220.394161544738,0
723,2021-12-26,2819,12703.96110785876,0
724,2021-12-27,4567,13261.659222873543,0
725,2021-12-28,13298,13892.653297031535,0
726,2021-12-29,12819,14595.467584292655,0
727,2021-12-30,15046,15367.999048648864,0
728,2021-12-31,16062,16207.52378379609,0
729,2022-01-01,12298,17110.693083435668,0
730,2022-01-02,4071,18073.516604762463,0
731,2022-01-03,9092,19091.331469837394,0
732,2022-01-04,27582,20158.75791837428,0
733,2022-01-05,28141,21269.644141540015,0
734,2022-01-06,26048,22417.00502649072,0
735,2022-01-07,23666,23592.961529787528,1
736,2022-01-08,23808,24788.689062679834,0
737,2022-01-09,15350,25994.38440498527,0
